순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율
"67","2023-12-08","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-4.89","1,124.54","-6.01","1,123.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,124,536,809,209","0.00","25.45","0.00","1,124.536809209","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"68","2023-12-08","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-1.42","1,100.57","-3.52","1,098.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,100,570,221,835","0.00","68.14","0.06","1,100.570221835","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"69","2023-12-08","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-0.85","1,056.65","-4.15","1,056.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,056,654,767,397","0.99","68.37","0.26","1,056.6547673970001","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"70","2023-12-08","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-3.96","1,086.32","-3.02","1,087.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,086,319,235,469","3.81","19.64","0.16","1,086.319235469","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"71","2023-12-09","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,108.19","0.00","1,106.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,108,194,754,027","0.00","57.28","0.00","1,108.194754027","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"72","2023-12-09","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,111.81","0.00","1,109.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,111,808,561,939","0.00","49.96","0.00","1,111.808561939","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"73","2023-12-09","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,114.82","0.00","1,113.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,114,820,515,537","0.00","43.72","0.00","1,114.820515537","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"74","2023-12-09","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,117.60","0.00","1,115.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,117,597,449,989","0.00","38.13","0.00","1,117.5974499889999","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"75","2023-12-09","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,120.35","0.00","1,118.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,120,348,284,431","0.00","32.90","0.00","1,120.348284431","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"76","2023-12-09","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,122.70","0.00","1,121.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,122,703,462,110","0.00","28.64","0.00","1,122.70346211","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"77","2023-12-09","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,124.54","0.00","1,123.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,124,536,809,405","0.00","25.45","0.00","1,124.536809405","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"78","2023-12-09","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,100.57","0.00","1,098.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,100,570,269,054","0.00","68.14","0.06","1,100.570269054","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"79","2023-12-09","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,056.65","0.00","1,056.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,056,654,982,371","0.99","68.37","0.26","1,056.6549823710002","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"80","2023-12-09","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,086.32","0.00","1,087.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,086,319,364,395","3.81","19.64","0.16","1,086.3193643949999","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"81","2023-12-10","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,108.19","0.00","1,106.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,108,194,754,751","0.00","57.28","0.00","1,108.1947547510001","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"82","2023-12-10","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,111.81","0.00","1,109.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,111,808,562,355","0.00","49.96","0.00","1,111.808562355","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"83","2023-12-10","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,114.82","0.00","1,113.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,114,820,516,342","0.00","43.72","0.00","1,114.820516342","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"84","2023-12-10","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,117.60","0.00","1,115.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,117,597,450,502","0.00","38.13","0.00","1,117.597450502","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"85","2023-12-10","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,120.35","0.00","1,118.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,120,348,284,796","0.00","32.90","0.00","1,120.348284796","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"86","2023-12-10","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,122.70","0.00","1,121.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,122,703,462,998","0.00","28.64","0.00","1,122.703462998","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"87","2023-12-10","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,124.54","0.00","1,123.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,124,536,809,601","0.00","25.45","0.00","1,124.536809601","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"88","2023-12-10","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,100.57","0.00","1,098.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,100,570,316,274","0.00","68.14","0.06","1,100.5703162739999","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"89","2023-12-10","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.01","1,056.66","0.00","1,056.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,056,655,197,345","0.99","68.37","0.26","1,056.655197345","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"90","2023-12-10","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,086.32","0.01","1,087.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,086,319,493,320","3.81","19.64","0.16","1,086.31949332","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"91","2023-12-11","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","4.91","1,113.10","7.06","1,113.12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,113,104,268,734","0.00","57.19","0.00","1,113.1042687340002","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"92","2023-12-11","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","5.84","1,117.65","7.77","1,117.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,117,645,492,145","0.00","49.88","0.00","1,117.6454921450002","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"93","2023-12-11","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","6.63","1,121.45","8.38","1,121.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,121,450,630,525","0.00","43.65","0.00","1,121.450630525","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"94","2023-12-11","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","7.35","1,124.95","8.93","1,124.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,124,951,824,061","0.00","38.06","0.00","1,124.951824061","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"95","2023-12-11","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","8.04","1,128.39","9.45","1,128.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,128,394,928,611","0.00","32.84","0.00","1,128.394928611","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"96","2023-12-11","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","8.62","1,131.32","9.87","1,131.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,131,316,873,230","0.00","28.59","0.00","1,131.31687323","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"97","2023-12-11","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","9.04","1,133.58","10.19","1,133.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,133,576,331,064","0.00","25.40","0.00","1,133.576331064","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"98","2023-12-11","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","3.53","1,104.10","5.97","1,104.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,104,104,629,205","0.00","68.04","0.06","1,104.104629205","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"99","2023-12-11","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.85","1,057.51","4.48","1,060.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,057,512,257,670","1.00","68.24","0.26","1,057.51225767","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"100","2023-12-11","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","5.52","1,091.84","6.02","1,093.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,091,838,110,585","3.82","19.60","0.16","1,091.8381105849999","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"101","2023-12-12","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","2.17","1,115.27","-0.33","1,112.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,115,273,967,956","0.00","57.31","0.00","1,115.273967956","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"102","2023-12-12","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","2.20","1,119.85","-0.07","1,117.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,119,845,588,683","0.00","49.98","0.00","1,119.845588683","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"103","2023-12-12","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","2.22","1,123.67","0.15","1,121.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,123,673,025,512","0.00","43.75","0.00","1,123.673025512","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"104","2023-12-12","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","2.24","1,127.19","0.36","1,125.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,127,187,777,693","0.00","38.15","0.00","1,127.187777693","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"105","2023-12-12","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","2.25","1,130.64","0.55","1,128.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,130,635,748,810","0.00","32.92","0.00","1,130.63574881","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"106","2023-12-12","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","2.24","1,133.56","0.72","1,131.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,133,560,169,190","0.00","28.66","0.00","1,133.56016919","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"107","2023-12-12","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","2.24","1,135.82","0.84","1,134.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,822,233,006","0.00","25.47","0.00","1,135.822233006","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"108","2023-12-12","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","2.11","1,106.21","-0.68","1,103.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,106,210,352,771","0.00","68.17","0.06","1,106.210352771","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"109","2023-12-12","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.90","1,058.41","-3.75","1,057.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,058,406,975,744","1.00","68.43","0.26","1,058.4069757440002","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"110","2023-12-12","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-2.06","1,089.78","-3.95","1,089.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,089,778,698,861","3.85","19.66","0.16","1,089.778698861","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"111","2023-12-13","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","4.86","1,120.13","5.93","1,118.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,120,134,067,663","0.00","57.33","0.00","1,120.134067663","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"112","2023-12-13","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","5.50","1,125.35","6.46","1,124.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,125,345,978,039","0.00","50.00","0.00","1,125.3459780389999","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"113","2023-12-13","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","6.05","1,129.72","6.92","1,128.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,129,721,647,848","0.00","43.76","0.00","1,129.721647848","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"114","2023-12-13","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","6.54","1,133.73","7.32","1,132.59","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,133,732,682,257","0.00","38.16","0.00","1,133.732682257","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"115","2023-12-13","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","7.01","1,137.65","7.71","1,136.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,137,649,408,178","0.00","32.93","0.00","1,137.6494081780002","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"116","2023-12-13","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","7.40","1,140.96","8.02","1,140.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,140,958,111,071","0.00","28.67","0.00","1,140.958111071","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"117","2023-12-13","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","7.69","1,143.51","8.26","1,142.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,143,509,050,383","0.00","25.47","0.00","1,143.509050383","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"118","2023-12-13","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","3.91","1,110.12","5.11","1,108.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,110,122,122,699","0.00","68.20","0.06","1,110.122122699","576,424,563","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"119","2023-12-13","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","2.42","1,060.83","3.99","1,061.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,060,825,722,396","0.99","68.45","0.26","1,060.825722396","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"120","2023-12-13","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","6.37","1,096.15","7.06","1,096.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,096,150,106,806","3.81","19.66","0.16","1,096.1501068060002","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"121","2023-12-14","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","2.89","1,123.02","-2.49","1,116.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,123,021,973,653","0.00","57.93","0.00","1,123.021973653","8,837,853","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"122","2023-12-14","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","1.83","1,127.18","-3.13","1,120.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,127,180,412,601","0.00","50.55","0.00","1,127.1804126010002","5,085,357","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"123","2023-12-14","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.91","1,130.63","-3.68","1,124.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,130,634,111,685","0.00","44.26","0.00","1,130.634111685","9,826,139","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"124","2023-12-14","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.06","1,133.79","-4.15","1,128.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,133,792,921,436","0.00","38.61","0.00","1,133.792921436","6,272,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"125","2023-12-14","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-0.76","1,136.89","-4.58","1,132.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,136,885,411,259","0.00","33.33","0.00","1,136.8854112590002","4,457,263","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"126","2023-12-14","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-1.45","1,139.51","-4.94","1,135.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,139,510,478,077","0.00","29.03","0.00","1,139.510478077","10,834,321","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"127","2023-12-14","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-1.96","1,141.55","-5.20","1,137.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,141,551,436,781","0.00","25.81","0.00","1,141.551436781","2,390,680","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
