순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
70,2022-10-11,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-14.82,984.7,-14.84,986.11,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,954,104,187",0,33.9,3.02,984.7013957,"89,999,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
71,2022-10-11,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-15.77,983.72,-15.84,985.13,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,951,156,938",0,29.22,3.23,983.7189793,"96,409,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
72,2022-10-11,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-16.5,983.19,-16.61,984.48,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,949,568,486",0,25.55,2.99,983.1894953,"89,175,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
73,2022-10-11,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-17.03,982.62,-17.18,983.9,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,947,857,896",0,22.96,2.82,982.6192987,"84,065,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
74,2022-10-11,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-9.91,989.58,-9.69,990.88,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,968,738,012",0,58.53,3.07,989.5793373,"91,687,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
75,2022-10-12,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-9.94,974.75,-11.79,973.47,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,632,401,312",0,0,0.6,974.7460664,"16,203,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
76,2022-10-12,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-1.26,991.36,-6.19,987.97,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,677,263,326",0,0,0.6,991.3582485,"16,203,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
77,2022-10-12,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-4.51,983.59,-8.83,980.68,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,950,783,032",0,51.05,3.01,983.594344,"89,855,323",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
78,2022-10-12,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-5.56,981.46,-9.71,978.65,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,944,385,088",0,44.56,3.01,981.461696,"89,677,881",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
79,2022-10-12,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-6.29,979.48,-10.63,976.51,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,938,442,339",0,39.17,3.02,979.4807797,"90,126,928",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
80,2022-10-12,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-7.03,977.67,-11.43,974.68,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,933,021,502",0,34.19,3.02,977.673834,"89,999,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
81,2022-10-12,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-7.83,975.89,-12.13,973,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,927,678,963",0,29.5,3.23,975.8929877,"96,409,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
82,2022-10-12,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-8.61,974.58,-12.69,971.79,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,923,734,253",0,25.81,2.99,974.5780843,"89,175,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
83,2022-10-12,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-9.16,973.46,-13.08,970.82,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,920,382,157",0,23.22,2.82,973.460719,"84,065,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
84,2022-10-12,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-3.27,986.31,-7.79,983.09,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,958,941,587",0,58.8,3.07,986.3138623,"91,687,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
85,2022-10-13,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0.84,975.59,2.64,976.11,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,634,687,309",0,0,0.6,975.5925432,"16,203,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
86,2022-10-13,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-0.91,990.45,3.85,991.82,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,674,802,558",0,0,0.6,990.4470558,"16,203,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
87,2022-10-13,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-0.2,983.39,4.29,984.97,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,950,182,241",0,50.93,3.01,983.3940803,"89,855,323",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
88,2022-10-13,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-0.25,981.21,4.2,982.85,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,943,616,177",0,44.42,3.01,981.2053923,"89,677,881",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
89,2022-10-13,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-0.28,979.2,4.47,980.98,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,937,611,104",0,39.01,3.02,979.2037013,"90,126,928",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
90,2022-10-13,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-0.25,977.42,4.63,979.31,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,932,262,041",0,34.02,3.02,977.4206803,"89,999,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
91,2022-10-13,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-0.16,975.73,4.66,977.66,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,927,202,486",0,29.33,3.23,975.734162,"96,409,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
92,2022-10-13,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-0.04,974.54,4.59,976.38,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,923,607,099",0,25.65,2.99,974.5356997,"89,175,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
93,2022-10-13,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0.03,973.49,4.54,975.36,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,920,478,996",0,23.05,2.82,973.4929987,"84,065,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
94,2022-10-13,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-0.01,986.3,4.43,987.52,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,958,906,717",0,58.71,3.07,986.302239,"91,687,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
95,2022-10-14,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,12.79,988.38,11.94,988.05,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,669,233,420",0,0,0.6,988.3845463,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
96,2022-10-14,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,5.25,995.7,2.99,994.81,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,688,985,345",0,0,0.6,995.6987704,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
97,2022-10-14,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,9.13,992.52,7.09,992.06,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,977,554,538",0,50.94,3.01,992.5181793,"80,315,323",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
98,2022-10-14,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,10.61,991.82,8.46,991.31,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,975,451,954",0,44.46,3.01,991.817318,"80,157,881",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
99,2022-10-14,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,11.68,990.88,9.35,990.33,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,972,628,376",0,39.06,3.02,990.8761253,"80,546,928",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
100,2022-10-14,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,12.72,990.14,10.32,989.63,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,970,414,542",0,34.07,3.02,990.1381807,"80,439,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
101,2022-10-14,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,13.6,989.33,11.21,988.87,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,967,975,053",0,29.39,3.23,989.3250177,"86,159,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
102,2022-10-14,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,14.34,988.88,12.02,988.4,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,966,650,367",0,25.7,2.99,988.8834557,"79,705,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
103,2022-10-14,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,14.9,988.39,12.62,987.98,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,965,179,369",0,23.11,2.82,988.393123,"75,135,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
104,2022-10-14,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,7.26,993.56,5.47,992.99,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,980,686,240",0,58.69,3.07,993.56208,"81,947,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
105,2022-10-15,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0.01,988.39,0,988.05,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,669,235,129",0,0,0.6,988.3851792,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
106,2022-10-15,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,995.7,0.01,994.82,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,688,987,058",0,0,0.6,995.6994047,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
107,2022-10-15,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,992.52,0,992.06,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,977,560,618",0,50.94,3.01,992.520206,"80,315,323",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
108,2022-10-15,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,991.82,0,991.31,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,975,457,982",0,44.46,3.01,991.8193273,"80,157,881",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
109,2022-10-15,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,990.88,0,990.33,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,972,634,398",0,39.06,3.02,990.8781327,"80,546,928",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
110,2022-10-15,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,990.14,0,989.63,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,970,420,531",0,34.07,3.02,990.140177,"80,439,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
111,2022-10-15,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,989.33,0,988.87,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,967,981,468",0,29.39,3.23,989.327156,"86,159,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
112,2022-10-15,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0.01,988.89,0,988.4,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,966,656,246",0,25.7,2.99,988.8854153,"79,705,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
113,2022-10-15,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,988.39,0,987.98,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,965,184,870",0,23.11,2.82,988.3949567,"75,135,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
114,2022-10-15,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,993.56,0.01,993,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,980,692,496",0,58.69,3.07,993.5641653,"81,947,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
115,2022-10-16,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,988.39,0,988.05,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,669,236,841",0,0,0.6,988.3858131,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
116,2022-10-16,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,995.7,0,994.82,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,688,988,769",0,0,0.6,995.7000383,"14,483,600",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
117,2022-10-16,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,992.52,0,992.06,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,977,566,696",0,50.94,3.01,992.522232,"80,315,323",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
118,2022-10-16,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,991.82,0.01,991.32,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,975,464,009",0,44.46,3.01,991.8213363,"80,157,881",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
119,2022-10-16,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,990.88,0.01,990.34,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,972,640,422",0,39.06,3.02,990.8801407,"80,546,928",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
120,2022-10-16,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,990.14,0,989.63,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,970,426,519",0,34.07,3.02,990.142173,"80,439,355",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
121,2022-10-16,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,989.33,0,988.87,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,967,987,883",0,29.39,3.23,989.3292943,"86,159,592",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
122,2022-10-16,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,988.89,0.01,988.41,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,966,662,125",0,25.7,2.99,988.887375,"79,705,537",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
123,2022-10-16,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0.01,988.4,0,987.98,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,965,190,372",0,23.11,2.82,988.3967907,"75,135,949",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
124,2022-10-16,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.01,993.57,0,993,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,980,698,752",0,58.69,3.07,993.5662507,"81,947,057",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
125,2022-10-17,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-11.97,976.42,-11.33,976.72,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,636,913,704",0,0,0.6,976.4169501,"12,664,028",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
126,2022-10-17,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-5.65,990.05,-3.96,990.86,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,673,717,466",0,0,0.6,990.0452594,"12,664,028",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
127,2022-10-17,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-8.88,983.64,-7.83,984.23,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,950,909,892",0,50.89,3.01,983.6366307,"70,197,699",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
128,2022-10-17,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-9.99,981.83,-9.01,982.31,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,945,476,531",0,44.41,3.01,981.8255103,"70,060,252",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
129,2022-10-17,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-10.92,979.96,-9.95,980.39,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,939,874,471",0,39.01,3.02,979.958157,"70,409,314",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
130,2022-10-17,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-11.8,978.34,-10.85,978.78,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,935,011,749",0,34.03,3.02,978.3372497,"70,311,736",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
131,2022-10-17,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-12.61,976.72,-11.71,977.16,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,930,168,578",0,29.35,3.23,976.7228593,"75,312,145",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
132,2022-10-17,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-13.26,975.63,-12.43,975.98,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,926,902,156",0,25.67,2.99,975.634052,"69,667,895",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
133,2022-10-17,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-13.72,974.68,-12.94,975.04,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,924,027,750",0,23.09,2.82,974.6759167,"65,678,173",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
134,2022-10-17,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-7.6,985.97,-6.48,986.52,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,957,920,912",0,58.62,3.07,985.9736373,"71,619,483",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
135,2022-10-18,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,11.27,987.69,10.72,987.44,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,667,355,345",0,0,0.6,987.6891181,"12,574,324",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
136,2022-10-18,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,4.18,994.23,2.72,993.58,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,685,025,896",0,0,0.6,994.2326343,"12,574,324",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
137,2022-10-18,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,7.78,991.42,7.21,991.44,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,974,245,405",0,50.85,3.01,991.415135,"69,709,342",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
138,2022-10-18,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,8.9,990.73,8.49,990.8,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,972,181,211",0,44.37,3.01,990.7270703,"69,571,891",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
139,2022-10-18,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,9.72,989.68,9.44,989.83,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,969,050,323",0,38.96,3.02,989.683441,"69,920,963",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
140,2022-10-18,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,10.54,988.88,10.35,989.13,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,966,633,461",0,33.97,3.02,988.8778203,"69,813,381",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
141,2022-10-18,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,11.33,988.05,11.22,988.38,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,964,148,986",0,29.29,3.23,988.049662,"74,793,908",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
142,2022-10-18,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,11.99,987.62,11.98,987.96,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,962,854,481",0,25.6,2.99,987.6181603,"69,189,525",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
143,2022-10-18,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,12.45,987.13,12.52,987.56,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,961,399,840",0,23.01,2.82,987.13328,"65,219,710",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
144,2022-10-18,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,6.46,992.43,5.65,992.17,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,977,281,714",0,58.59,3.07,992.427238,"71,131,160",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
145,2022-10-19,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,6.6,994.29,7.06,994.5,0,0,0,0,0,0,0,"2,700,602,139","2,700,602,139","2,685,178,401",0,0,0.6,994.2887781,"13,384,627",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
146,2022-10-19,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0.8,995.03,2.02,995.6,0,0,0,0,0,0,0,"2,700,601,251","2,700,601,251","2,687,182,175",0,0,0.6,995.0310784,"13,384,627",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
147,2022-10-19,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,4.11,995.53,5.06,996.5,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,986,583,088",0,50.69,3.01,995.527696,"74,221,026",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
148,2022-10-19,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,4.97,995.7,5.89,996.69,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,987,100,007",0,44.21,3.01,995.7000023,"74,073,574",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
149,2022-10-19,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,5.53,995.21,6.47,996.3,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,985,633,255",0,38.8,3.02,995.211085,"74,432,652",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
150,2022-10-19,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,6.13,995.01,7.08,996.21,0,0,0,0,0,0,0,"3,000,000,000","3,000,000,000","2,985,035,279",0,33.8,3.02,995.0117597,"74,325,068",,,2022-10-05,2023-10-04,한국씨티은행,국민은행
